Date/heure,moy_Temp[°C],max_Temp[°C],min_Temp[°C],moy_DewPoint[°C],min_DewPoint[°C],moy_SolarRadiation[W/m2],moy_VPD[kPa],min_VPD[kPa],moy_RelativeHumidity[%],max_RelativeHumidity[%],min_RelativeHumidity[%],Somme_Precipitation[mm],moy_WindSpeed[m/s],max_WindSpeed[m/s],max_WindSpeedMax[m/s],moy_WindDirection[deg],dernier_WindDirection[deg],ETP quotidien [mm]
19/05/2018 00:00,15.08,22.56,10.15,13.3,9.8,122,0.19,0.0,90.49,99.24,60.18,2.6,0.5,1.8,4.0,263.5,263.5,2.1
18/05/2018 00:00,18.19,25.64,12.72,13.7,11.1,240,0.56,0.01,78.47,99.23,46.08,1.4,0.6,1.8,4.0,263.5,263.5,3.7
17/05/2018 00:00,17.39,23.62,13.54,14.2,12.1,186,0.38,0.01,83.71,99.21,55.13,0.8,0.6,1.8,4.6,263.5,263.5,3.0
16/05/2018 00:00,18.91,29.21,11.57,9.5,6.4,289,1.1,0.02,58.45,98.67,28.72,7.2,1.2,2.8,8.6,263.5,263.5,5.0
15/05/2018 00:00,17.57,28.5,6.85,8.2,5.3,334,1.1,0.01,61.37,98.72,24.65,0.0,0.6,2.1,4.4,263.5,263.5,4.8
14/05/2018 00:00,15.55,26.15,5.13,7.3,4.7,335,0.89,0.01,64.03,98.33,30.88,0.0,0.6,2.0,4.3,263.5,263.5,4.6
13/05/2018 00:00,15.62,23.31,8.58,9.3,4.7,311,0.65,0.02,69.87,98.17,40.44,0.0,0.6,1.8,4.2,263.5,263.5,4.3
12/05/2018 00:00,15.13,22.67,11.08,11.2,9.0,263,0.43,0.01,80.72,99.22,44.03,0.2,0.7,1.8,5.1,263.5,263.5,3.8
11/05/2018 00:00,14.99,22.47,11.27,12.7,11.0,202,0.26,0.01,88.2,99.23,60.62,0.0,0.4,1.6,3.5,263.5,263.5,3.0
10/05/2018 00:00,15.72,23.53,11.79,13.0,11.6,206,0.31,0.01,86.06,99.22,55.42,0.2,0.5,1.8,4.1,263.5,263.5,3.1
09/05/2018 00:00,14.83,20.93,8.86,12.2,8.7,185,0.27,0.0,86.12,99.23,61.09,0.0,0.6,1.8,3.8,263.5,263.5,2.7
08/05/2018 00:00,15.41,22.79,9.27,12.9,9.1,225,0.29,0.0,86.54,99.23,64.81,0.2,0.6,1.8,4.7,263.5,263.5,3.2
07/05/2018 00:00,14.52,22.75,9.3,12.9,9.1,129,0.17,0.0,91.46,99.22,58.82,22.4,0.7,2.4,5.8,263.5,263.5,2.1
06/05/2018 00:00,17.41,26.95,9.68,12.7,6.1,269,0.61,0.0,77.77,99.22,39.68,0.2,0.6,1.7,3.7,263.5,263.5,4.0
05/05/2018 00:00,15.44,24.86,6.35,10.7,6.2,311,0.57,0.0,77.68,99.23,41.28,0.0,0.5,1.7,4.0,263.5,263.5,4.2
04/05/2018 00:00,13.62,22.08,6.4,9.5,6.2,280,0.42,0.0,79.98,99.22,43.17,0.0,0.6,1.9,4.4,263.5,263.5,3.6
03/05/2018 00:00,12.4,20.99,4.58,8.1,4.4,278,0.42,0.0,78.46,99.22,49.79,0.0,0.5,1.8,4.0,263.5,263.5,3.5
02/05/2018 00:00,10.63,19.26,1.0,6.0,0.8,296,0.41,0.0,76.85,99.22,43.07,0.2,0.5,1.6,3.9,263.5,263.5,3.4
01/05/2018 00:00,9.55,16.61,3.9,7.4,3.7,163,0.17,0.0,88.33,99.22,49.42,3.0,0.7,3.2,7.6,263.5,263.5,2.2
30/04/2018 00:00,11.54,18.69,5.36,7.4,5.0,216,0.35,0.0,78.07,99.2,48.88,0.0,0.7,2.3,5.7,263.5,263.5,2.8
29/04/2018 00:00,12.29,20.3,7.43,7.7,4.5,279,0.4,0.02,76.61,98.35,38.48,1.0,1.1,2.0,4.3,263.5,263.5,3.6
28/04/2018 00:00,14.02,17.53,10.95,12.7,9.4,68,0.12,0.01,92.69,99.24,71.48,0.0,0.7,1.9,4.6,263.5,263.5,1.3
27/04/2018 00:00,17.19,25.02,9.09,14.0,8.9,305,0.41,0.0,84.04,99.23,51.45,0.2,0.6,1.8,4.4,263.5,263.5,4.1
26/04/2018 00:00,16.25,23.26,11.99,13.5,11.8,248,0.32,0.01,85.94,99.23,57.38,2.0,0.6,1.6,4.1,263.5,263.5,3.5
25/04/2018 00:00,13.43,18.59,9.39,12.1,9.2,127,0.13,0.0,92.61,99.22,69.08,3.2,0.4,1.5,3.4,263.5,263.5,1.9
24/04/2018 00:00,14.0,19.89,10.25,12.4,10.0,103,0.16,0.01,91.14,99.22,65.35,8.0,0.4,2.1,4.0,263.5,263.5,1.7
23/04/2018 00:00,14.05,22.99,6.43,10.8,6.2,221,0.34,0.0,83.18,99.21,53.47,0.2,0.6,2.2,4.8,263.5,263.5,3.0
22/04/2018 00:00,13.85,18.89,9.89,12.0,8.9,108,0.18,0.0,89.51,99.23,71.37,0.0,0.7,1.9,3.9,263.5,263.5,1.8
21/04/2018 00:00,13.18,15.89,11.92,12.4,11.7,55,0.06,0.01,95.58,99.21,85.09,0.2,0.8,2.1,4.0,263.5,263.5,1.1
20/04/2018 00:00,17.56,22.27,13.36,12.2,6.2,169,0.56,0.04,73.02,97.35,40.31,0.0,0.9,2.5,6.5,263.5,263.5,2.8
19/04/2018 00:00,18.97,27.81,9.89,11.7,6.4,296,0.92,0.06,65.93,94.95,37.49,0.0,0.9,3.5,7.3,263.5,263.5,4.5
18/04/2018 00:00,18.26,28.12,7.44,11.9,6.7,278,0.84,0.03,70.41,96.93,31.59,0.0,0.4,1.5,3.7,263.5,263.5,3.9
17/04/2018 00:00,16.36,25.42,7.09,12.2,6.9,307,0.54,0.0,79.94,99.22,39.68,0.2,0.5,1.6,3.3,263.5,263.5,4.1
16/04/2018 00:00,14.47,22.07,6.97,11.3,6.8,301,0.36,0.0,84.01,99.22,54.05,0.2,0.5,1.5,3.4,263.5,263.5,3.8
15/04/2018 00:00,13.08,20.25,5.89,9.9,5.7,303,0.33,0.0,83.68,99.22,51.99,0.0,0.5,1.8,5.0,263.5,263.5,3.6
14/04/2018 00:00,11.53,18.04,8.3,9.1,7.4,205,0.2,0.0,87.01,99.21,58.94,2.0,0.9,2.5,4.9,263.5,263.5,2.6
13/04/2018 00:00,8.97,13.4,5.71,7.0,5.0,134,0.13,0.0,89.21,99.2,61.27,20.2,1.8,3.6,10.2,263.5,263.5,1.8
12/04/2018 00:00,11.59,19.37,6.48,7.4,5.7,249,0.36,0.0,78.72,99.2,44.86,9.4,1.5,4.2,10.2,263.5,263.5,3.3
11/04/2018 00:00,10.63,15.85,8.07,8.4,5.5,199,0.17,0.0,87.55,99.21,55.91,18.4,2.3,4.3,10.4,263.5,263.5,2.5
10/04/2018 00:00,10.08,15.83,3.6,6.1,3.2,161,0.31,0.01,78.27,98.77,53.17,0.0,1.7,4.0,9.1,263.5,263.5,2.3
09/04/2018 00:00,8.96,13.74,5.77,7.1,5.5,96,0.13,0.0,89.05,99.09,64.61,4.6,0.8,2.4,5.4,263.5,263.5,1.4
08/04/2018 00:00,10.48,16.37,7.06,8.2,6.2,169,0.17,0.03,86.87,96.73,66.07,2.8,1.4,2.7,7.8,263.5,263.5,2.1
07/04/2018 00:00,10.95,17.92,6.97,8.3,4.0,167,0.21,0.01,86.46,98.82,39.85,9.4,1.2,3.8,7.6,263.5,263.5,2.4
06/04/2018 00:00,12.73,18.91,9.12,11.0,9.0,87,0.16,0.0,90.52,99.21,59.3,0.0,0.5,1.5,3.0,263.5,263.5,1.6
05/04/2018 00:00,15.59,25.24,6.8,11.9,6.5,258,0.46,0.0,81.17,99.2,48.47,0.0,0.7,1.9,4.6,263.5,263.5,3.5
04/04/2018 00:00,14.07,21.23,7.1,11.1,6.5,205,0.29,0.01,84.33,99.2,57.97,0.0,0.5,1.7,4.6,263.5,263.5,2.6
03/04/2018 00:00,14.55,20.62,9.39,11.6,9.0,204,0.3,0.01,83.88,98.67,59.64,0.0,0.7,2.3,4.9,263.5,263.5,2.7
02/04/2018 00:00,12.85,19.22,8.07,10.8,7.9,151,0.18,0.0,88.9,99.22,65.14,0.2,0.5,1.8,4.7,263.5,263.5,2.1
01/04/2018 00:00,14.8,24.52,5.84,10.9,5.6,270,0.47,0.0,80.85,99.2,45.84,0.2,0.7,2.2,3.8,263.5,263.5,3.5
31/03/2018 00:00,12.3,19.86,4.33,8.2,4.2,278,0.38,0.0,79.11,99.21,48.03,0.0,0.8,2.4,5.7,263.5,263.5,3.2
30/03/2018 00:00,11.75,17.04,8.56,8.2,5.6,236,0.29,0.0,80.97,99.21,49.85,0.0,1.2,3.2,8.6,263.5,263.5,2.9
29/03/2018 00:00,12.81,19.73,7.03,9.5,6.9,197,0.31,0.0,83.34,99.22,48.73,0.2,0.7,1.8,4.1,263.5,263.5,2.6
28/03/2018 00:00,13.65,22.66,4.22,9.4,3.8,251,0.47,0.0,78.86,99.21,45.32,0.2,0.6,2.2,4.9,263.5,263.5,3.1
27/03/2018 00:00,11.34,20.91,1.98,6.0,0.9,274,0.49,0.02,74.32,97.45,27.98,0.0,0.5,2.0,4.4,263.5,263.5,3.1
26/03/2018 00:00,10.78,17.4,5.56,7.0,4.0,241,0.31,0.0,80.88,99.21,42.64,1.2,0.5,1.6,3.5,263.5,263.5,2.7
25/03/2018 00:00,9.31,14.45,5.12,7.3,4.6,79,0.14,0.01,88.21,98.23,71.41,2.0,1.2,3.4,7.8,263.5,263.5,1.3
24/03/2018 00:00,9.49,11.54,5.81,8.2,5.2,57,0.09,0.01,92.16,98.3,83.12,8.2,1.5,3.6,10.2,263.5,263.5,1.0
23/03/2018 00:00,9.17,16.37,2.12,5.1,1.4,260,0.31,0.01,78.65,97.74,47.87,0.0,0.7,2.5,5.6,263.5,263.5,2.7
22/03/2018 00:00,7.16,14.69,0.28,2.8,-0.2,224,0.29,0.01,76.91,98.03,43.64,0.2,0.7,2.2,6.0,263.5,263.5,2.3
21/03/2018 00:00,6.73,12.8,1.35,3.3,1.0,158,0.21,0.01,80.38,98.24,55.34,0.4,1.0,3.0,6.2,263.5,263.5,1.7
20/03/2018 00:00,8.57,12.4,2.51,6.2,2.1,130,0.15,0.0,86.54,99.21,60.82,8.8,1.4,3.8,7.5,263.5,263.5,1.6
19/03/2018 00:00,12.01,16.66,8.14,8.7,6.9,192,0.28,0.02,81.87,98.05,57.27,0.0,1.1,2.8,7.3,263.5,263.5,2.6
18/03/2018 00:00,11.92,17.18,9.12,9.3,4.7,123,0.21,0.02,85.3,98.2,59.59,12.4,2.0,4.1,10.3,263.5,263.5,2.0
17/03/2018 00:00,10.28,15.56,5.08,5.0,3.3,195,0.39,0.01,72.07,98.45,47.31,1.4,1.6,3.2,7.8,263.5,263.5,2.4
16/03/2018 00:00,8.43,13.31,5.78,6.8,4.3,126,0.11,0.02,90.21,97.49,68.24,5.0,0.9,3.0,6.8,263.5,263.5,1.5
15/03/2018 00:00,10.87,15.16,7.84,8.8,7.4,57,0.16,0.0,88.71,99.21,62.37,6.8,0.9,2.7,6.4,263.5,263.5,1.3
14/03/2018 00:00,13.7,19.84,8.33,11.4,8.2,178,0.24,0.0,87.64,99.23,62.3,0.0,0.6,2.4,6.2,263.5,263.5,2.3
13/03/2018 00:00,12.57,20.22,6.22,9.8,6.0,164,0.27,0.0,85.13,99.2,56.6,0.2,0.5,1.8,3.6,263.5,263.5,2.3
12/03/2018 00:00,12.12,19.64,5.76,7.5,4.1,213,0.41,0.03,76.21,96.43,42.1,0.0,0.6,2.2,4.5,263.5,263.5,2.6
11/03/2018 00:00,11.67,16.88,8.6,9.0,7.2,122,0.22,0.01,84.44,98.58,62.32,3.0,1.6,2.9,8.8,263.5,263.5,1.8
10/03/2018 00:00,14.57,21.6,9.88,11.5,9.4,171,0.32,0.01,83.76,98.96,53.35,6.8,1.3,4.1,8.5,263.5,263.5,2.5
09/03/2018 00:00,15.35,21.65,8.91,12.8,8.7,202,0.29,0.0,86.64,99.21,53.04,0.2,0.8,2.7,4.4,263.5,263.5,2.6
08/03/2018 00:00,14.89,20.16,12.54,13.5,12.1,134,0.14,0.01,92.43,99.21,66.19,12.8,1.1,2.9,7.4,263.5,263.5,2.0
07/03/2018 00:00,14.71,20.15,12.49,13.4,11.7,91,0.13,0.01,93.0,99.22,69.85,29.8,1.4,4.1,8.5,263.5,263.5,1.6
06/03/2018 00:00,11.59,17.05,8.43,10.4,5.7,48,0.09,0.01,92.79,98.78,74.29,15.6,1.2,4.3,11.4,263.5,263.5,1.0
05/03/2018 00:00,11.86,16.99,9.82,8.8,7.2,80,0.24,0.03,82.72,97.5,61.2,8.6,2.0,6.2,14.2,263.5,263.5,1.6
04/03/2018 00:00,12.89,17.91,9.41,8.1,6.1,185,0.41,0.14,73.68,89.62,47.4,1.2,1.9,4.7,11.8,263.5,263.5,2.8
03/03/2018 00:00,11.63,14.34,9.82,10.7,7.3,35,0.07,0.0,94.79,99.21,79.3,18.8,1.0,4.5,7.6,263.5,263.5,0.8
02/03/2018 00:00,15.16,21.87,10.67,9.8,7.5,158,0.52,0.01,72.58,99.11,45.98,0.4,1.5,3.1,7.7,263.5,263.5,2.7
01/03/2018 00:00,13.86,18.98,10.63,10.0,7.5,133,0.35,0.01,78.95,98.73,57.62,14.8,2.3,4.9,15.3,263.5,263.5,2.2
28/02/2018 00:00,11.71,22.61,2.83,6.4,2.2,173,0.48,0.0,75.06,99.22,26.81,3.6,1.5,4.4,12.8,263.5,263.5,2.9
27/02/2018 00:00,12.13,18.59,6.53,7.8,5.6,213,0.38,0.0,77.27,99.21,51.01,0.8,0.9,2.3,5.1,263.5,263.5,2.6
26/02/2018 00:00,11.28,22.73,5.27,6.2,2.2,128,0.43,0.02,75.04,97.89,31.04,9.0,1.1,4.4,9.1,263.5,263.5,2.3
25/02/2018 00:00,10.63,18.47,3.49,5.6,3.3,206,0.43,0.0,75.34,99.21,41.27,0.0,0.6,2.3,4.9,263.5,263.5,2.2
24/02/2018 00:00,10.08,17.0,5.43,6.3,4.1,117,0.28,0.04,79.49,95.96,52.52,0.0,0.6,2.0,4.6,263.5,263.5,1.5
23/02/2018 00:00,9.32,17.36,0.88,4.2,0.3,208,0.39,0.0,74.57,99.21,37.53,0.0,0.6,1.9,3.6,263.5,263.5,2.1
22/02/2018 00:00,10.01,16.26,5.39,5.6,1.7,188,0.33,0.02,77.64,97.23,39.77,0.0,0.8,2.2,5.4,263.5,263.5,2.2
21/02/2018 00:00,9.98,17.1,3.85,6.3,3.7,175,0.31,0.0,80.83,99.23,47.58,0.2,0.9,2.5,5.5,263.5,263.5,2.1
20/02/2018 00:00,9.1,17.32,1.81,5.7,1.6,195,0.28,0.0,82.41,99.22,46.2,0.0,0.5,1.7,3.8,263.5,263.5,1.9
19/02/2018 00:00,7.98,15.33,1.92,6.0,1.6,134,0.15,0.0,89.39,99.22,53.26,0.2,0.4,1.8,3.8,263.5,263.5,1.4
18/02/2018 00:00,9.04,17.45,1.12,5.8,0.7,193,0.27,0.0,83.4,99.22,44.21,0.2,0.5,2.0,4.0,263.5,263.5,1.9
17/02/2018 00:00,10.98,17.0,6.22,7.6,5.4,192,0.28,0.01,81.39,98.49,52.98,0.0,0.5,1.9,4.5,263.5,263.5,1.9
16/02/2018 00:00,10.15,17.12,3.81,5.6,2.4,111,0.36,0.01,76.58,98.43,40.88,0.0,0.4,1.7,3.7,263.5,263.5,1.4
15/02/2018 00:00,9.47,19.13,0.39,3.4,-0.8,192,0.48,0.0,71.16,99.21,26.61,0.0,0.4,1.5,2.6,263.5,263.5,1.9
14/02/2018 00:00,8.66,17.64,1.79,5.3,1.6,189,0.28,0.0,83.1,99.23,40.64,0.2,0.5,2.0,4.2,263.5,263.5,1.8
13/02/2018 00:00,10.11,16.67,5.11,7.2,4.9,186,0.24,0.0,84.79,99.22,51.04,0.0,0.6,1.7,4.4,263.5,263.5,1.8
12/02/2018 00:00,8.25,15.68,1.09,5.2,0.8,183,0.23,0.0,84.15,99.21,47.27,0.2,0.5,2.0,3.9,263.5,263.5,1.6
11/02/2018 00:00,8.09,14.33,1.49,4.8,1.3,181,0.23,0.0,82.65,99.21,51.4,0.0,0.4,1.6,3.7,263.5,263.5,1.6
10/02/2018 00:00,7.99,12.74,6.11,6.2,3.6,62,0.11,0.01,89.35,98.44,70.99,3.4,0.7,2.1,5.2,263.5,263.5,1.0
09/02/2018 00:00,7.01,11.82,3.07,3.6,0.5,117,0.21,0.0,81.06,99.15,49.81,3.0,0.8,2.8,5.4,263.5,263.5,1.3
08/02/2018 00:00,4.93,11.24,-1.35,1.8,-1.5,125,0.18,0.0,82.26,99.02,57.13,0.0,0.6,2.2,4.4,263.5,263.5,1.1
07/02/2018 00:00,4.71,10.94,-0.08,0.9,-1.1,140,0.21,0.03,78.12,94.64,49.45,0.0,0.8,2.8,6.1,263.5,263.5,1.3
06/02/2018 00:00,3.11,5.64,0.51,1.8,0.3,34,0.06,0.0,91.98,99.2,80.0,3.4,0.9,2.5,7.2,263.5,263.5,0.6
05/02/2018 00:00,3.26,9.24,0.16,1.9,0.0,87,0.06,0.0,92.23,99.21,62.45,14.2,0.8,2.6,5.7,263.5,263.5,0.9
04/02/2018 00:00,3.8,10.65,-1.51,0.1,-6.0,55,0.19,0.0,79.02,99.12,31.96,15.8,1.1,3.1,6.6,263.5,263.5,1.2
03/02/2018 00:00,3.83,11.38,-1.51,-1.0,-5.1,154,0.26,0.0,74.38,99.2,33.02,0.2,0.4,2.1,3.9,263.5,263.5,1.2
02/02/2018 00:00,7.15,11.12,1.3,4.5,0.7,95,0.16,0.02,84.5,96.84,56.36,2.4,1.7,3.1,8.6,263.5,263.5,1.2
01/02/2018 00:00,9.39,15.78,4.05,6.0,2.8,149,0.25,0.03,81.33,95.96,55.26,0.2,0.9,2.4,5.3,263.5,263.5,1.5
31/01/2018 00:00,9.1,16.01,3.88,4.3,1.2,62,0.32,0.05,74.15,94.26,46.24,4.0,0.9,3.0,6.0,263.5,263.5,1.2
30/01/2018 00:00,11.46,18.94,5.99,3.2,-0.4,95,0.59,0.14,59.51,84.55,27.94,0.0,1.6,4.1,8.5,263.5,263.5,2.1
29/01/2018 00:00,10.96,17.21,5.08,2.6,1.1,97,0.6,0.09,59.76,89.73,34.01,0.2,2.9,7.7,17.1,263.5,263.5,2.6
28/01/2018 00:00,5.39,11.23,-0.58,1.0,-1.6,143,0.25,0.01,75.26,98.12,54.37,0.0,1.3,3.7,8.1,263.5,263.5,1.3
27/01/2018 00:00,5.82,11.8,1.72,2.3,-0.2,131,0.2,0.0,80.22,98.84,48.45,0.2,0.7,2.7,5.3,263.5,263.5,1.1
26/01/2018 00:00,7.75,12.17,3.23,5.0,2.2,125,0.17,0.0,84.8,99.21,52.73,6.4,1.0,2.7,6.0,263.5,263.5,1.2
25/01/2018 00:00,8.04,12.25,4.5,7.0,4.3,49,0.07,0.0,94.12,99.23,75.62,0.2,0.4,1.5,5.0,263.5,263.5,0.7
24/01/2018 00:00,9.6,18.54,2.1,6.2,1.7,148,0.3,0.0,83.06,99.23,38.65,0.0,0.4,1.8,3.2,263.5,263.5,1.8
23/01/2018 00:00,8.47,17.14,2.12,6.5,2.0,150,0.16,0.0,89.26,99.22,54.82,0.2,0.4,1.8,3.2,263.5,263.5,1.4
22/01/2018 00:00,9.12,18.31,1.85,4.6,0.7,148,0.35,0.0,77.12,99.21,35.59,0.0,0.4,1.8,3.0,263.5,263.5,1.3
21/01/2018 00:00,9.68,19.15,3.24,2.8,-4.9,148,0.51,0.0,69.52,99.21,19.49,0.2,0.5,1.8,4.1,263.5,263.5,1.5
20/01/2018 00:00,10.07,17.02,4.71,7.5,4.5,143,0.22,0.0,86.47,99.22,55.97,0.0,0.5,2.1,4.5,263.5,263.5,1.3
19/01/2018 00:00,9.15,14.89,4.81,7.2,4.6,75,0.15,0.0,88.95,99.22,65.84,0.2,0.4,1.5,3.0,263.5,263.5,0.9
18/01/2018 00:00,6.36,11.38,1.2,4.2,0.3,26,0.12,0.0,87.2,99.21,70.16,0.0,0.3,2.0,3.6,263.5,263.5,0.6
17/01/2018 00:00,8.34,17.77,0.76,3.9,-0.3,144,0.33,0.0,77.01,98.98,40.17,0.0,0.5,1.6,3.0,263.5,263.5,1.3
16/01/2018 00:00,8.47,15.56,3.48,4.7,1.7,143,0.27,0.02,79.18,97.29,56.81,0.0,1.2,2.5,5.5,263.5,263.5,1.4
15/01/2018 00:00,6.4,11.4,0.75,3.7,0.5,139,0.17,0.0,84.34,99.2,59.61,0.0,0.8,2.4,5.6,263.5,263.5,1.1
14/01/2018 00:00,8.72,14.2,6.35,6.7,3.8,94,0.14,0.0,88.94,99.2,52.08,12.8,0.8,2.8,6.5,263.5,263.5,1.1
13/01/2018 00:00,9.16,15.54,3.82,6.7,3.0,122,0.18,0.0,86.07,99.22,61.3,0.0,0.8,2.9,5.2,263.5,263.5,1.1
12/01/2018 00:00,7.96,14.86,2.58,5.5,2.0,143,0.18,0.0,86.53,99.22,60.07,0.2,0.5,1.9,4.4,263.5,263.5,1.1
11/01/2018 00:00,8.75,14.01,5.07,7.5,4.9,101,0.09,0.0,93.08,99.22,71.58,0.2,0.7,2.3,4.1,263.5,263.5,0.9
10/01/2018 00:00,10.76,13.27,8.67,10.2,8.0,24,0.03,0.0,97.18,99.21,90.43,19.6,0.6,2.2,4.6,263.5,263.5,0.6
09/01/2018 00:00,8.82,13.71,1.44,5.5,1.3,76,0.24,0.0,81.73,99.21,63.96,0.2,0.6,2.7,4.9,263.5,263.5,0.9
08/01/2018 00:00,5.15,6.73,3.44,3.2,1.2,15,0.1,0.0,87.89,99.14,77.42,10.2,1.1,3.7,9.2,263.5,263.5,0.6
07/01/2018 00:00,4.69,9.9,1.69,2.4,-0.9,83,0.12,0.01,86.83,98.5,55.11,6.4,0.7,2.4,4.7,263.5,263.5,0.8
06/01/2018 00:00,6.41,11.0,3.3,4.5,2.2,20,0.11,0.0,88.64,99.2,65.14,19.6,1.5,4.7,10.9,263.5,263.5,0.8
05/01/2018 00:00,10.72,19.13,4.91,7.3,4.3,130,0.29,0.0,81.82,99.22,48.58,0.2,0.7,2.6,5.2,263.5,263.5,1.3
04/01/2018 00:00,9.74,19.82,2.45,6.4,1.7,129,0.29,0.0,83.05,99.22,45.74,0.0,0.4,1.8,2.9,263.5,263.5,1.1
03/01/2018 00:00,9.73,18.32,2.8,4.1,-2.0,129,0.41,0.0,70.42,99.17,37.68,0.0,0.4,1.8,3.6,263.5,263.5,1.1
02/01/2018 00:00,10.04,21.04,2.57,3.8,-1.6,134,0.51,0.0,71.12,99.21,26.64,0.2,0.5,1.6,3.4,263.5,263.5,1.3
01/01/2018 00:00,10.81,17.32,5.22,7.9,3.9,131,0.25,0.0,84.77,99.21,45.27,0.0,0.5,1.7,3.6,263.5,263.5,1.1
31/12/2017 00:00,13.24,19.51,8.28,6.6,4.3,79,0.55,0.02,66.15,98.41,39.41,0.0,0.6,1.9,3.5,263.5,263.5,1.1
30/12/2017 00:00,11.6,20.31,3.09,7.2,2.9,127,0.42,0.0,78.04,99.22,40.2,0.0,0.5,1.7,3.5,263.5,263.5,1.2
29/12/2017 00:00,11.65,17.33,7.1,9.6,6.9,119,0.18,0.0,88.69,99.21,63.1,0.2,0.5,1.7,3.4,263.5,263.5,1.1
28/12/2017 00:00,12.85,18.13,10.15,10.6,8.5,99,0.2,0.01,88.06,99.2,58.17,4.4,0.8,2.4,5.3,263.5,263.5,1.1
27/12/2017 00:00,10.91,12.13,9.07,6.8,1.6,16,0.28,0.01,77.93,99.2,53.77,7.2,1.1,2.7,6.9,263.5,263.5,0.9
26/12/2017 00:00,9.97,16.21,4.19,3.4,-1.0,121,0.46,0.08,66.75,90.0,33.33,0.0,0.9,2.5,5.5,263.5,263.5,1.3
25/12/2017 00:00,9.04,15.65,3.52,3.4,1.0,125,0.4,0.08,70.47,90.7,41.45,0.0,0.9,2.6,5.4,263.5,263.5,1.2
24/12/2017 00:00,7.64,16.15,0.98,2.0,-0.1,124,0.39,0.05,71.11,92.62,41.19,0.0,0.5,1.9,3.4,263.5,263.5,1.0
23/12/2017 00:00,7.6,16.31,0.34,1.4,-0.4,125,0.42,0.02,69.51,96.11,34.12,0.0,0.4,1.5,3.5,263.5,263.5,1.0
22/12/2017 00:00,7.95,15.39,2.79,1.8,0.3,129,0.39,0.09,67.78,88.04,40.44,0.0,1.1,2.9,5.7,263.5,263.5,1.3
21/12/2017 00:00,7.81,15.79,-0.53,1.7,-1.1,127,0.42,0.02,68.73,96.75,39.65,0.0,1.5,4.3,8.6,263.5,263.5,1.5
20/12/2017 00:00,8.42,14.03,4.12,2.9,1.7,128,0.36,0.12,69.58,85.58,48.8,0.0,1.9,3.7,9.0,263.5,263.5,1.5
19/12/2017 00:00,7.8,14.49,1.88,2.8,-0.4,125,0.34,0.01,73.77,98.4,37.86,0.0,0.8,3.0,5.9,263.5,263.5,1.2
18/12/2017 00:00,6.7,13.56,2.31,3.6,1.7,106,0.2,0.01,81.81,97.62,61.04,0.0,0.8,2.2,4.0,263.5,263.5,1.0
17/12/2017 00:00,9.22,14.15,5.07,7.5,3.5,58,0.12,0.0,90.21,99.2,68.81,0.2,0.8,2.5,4.9,263.5,263.5,0.8
16/12/2017 00:00,11.12,13.68,8.49,10.1,8.3,25,0.07,0.0,94.29,99.21,83.24,6.4,0.9,2.4,4.9,263.5,263.5,0.7
15/12/2017 00:00,10.4,16.03,4.32,7.4,4.0,78,0.24,0.0,83.04,99.21,61.15,0.0,0.8,2.2,3.9,263.5,263.5,0.9
14/12/2017 00:00,7.9,16.42,2.26,5.1,1.9,129,0.21,0.0,85.21,99.2,51.84,0.2,0.5,2.0,4.9,263.5,263.5,1.0
13/12/2017 00:00,6.41,13.54,0.73,4.4,0.6,130,0.13,0.0,88.97,99.21,67.68,0.2,0.8,3.0,4.9,263.5,263.5,1.0
12/12/2017 00:00,7.07,12.16,1.96,4.5,1.8,93,0.16,0.0,85.41,99.2,52.77,1.2,0.8,2.5,4.9,263.5,263.5,0.9
11/12/2017 00:00,8.96,13.83,5.77,6.4,4.2,14,0.18,0.0,85.3,99.2,59.79,21.2,1.4,5.2,4.9,263.5,263.5,0.9
10/12/2017 00:00,10.01,17.73,3.39,6.4,3.0,125,0.3,0.01,80.47,98.66,55.32,0.0,0.7,2.2,4.9,263.5,263.5,1.1
09/12/2017 00:00,9.23,18.22,2.23,0.6,-9.6,98,0.54,0.09,57.32,89.66,15.67,0.0,0.7,2.2,4.9,263.5,263.5,1.3
08/12/2017 00:00,8.14,19.07,-0.85,-2.5,-9.5,133,0.67,0.06,53.51,88.08,13.92,0.0,0.6,2.0,4.9,263.5,263.5,1.4
07/12/2017 00:00,7.71,18.01,0.33,-2.3,-4.8,133,0.62,0.13,53.45,78.96,21.45,0.0,0.6,1.5,4.9,263.5,263.5,1.2
06/12/2017 00:00,7.98,17.48,1.16,-0.9,-2.6,136,0.56,0.1,57.6,84.51,26.74,0.0,0.6,2.5,4.9,263.5,263.5,1.2
05/12/2017 00:00,8.33,17.72,0.54,0.1,-2.6,133,0.55,0.05,60.17,91.93,31.71,0.0,0.5,2.3,4.9,263.5,263.5,1.2
04/12/2017 00:00,6.97,15.57,0.43,1.5,-1.4,137,0.36,0.05,71.51,91.86,39.27,0.0,0.8,2.6,4.9,263.5,263.5,1.2
03/12/2017 00:00,5.97,13.81,-0.41,2.7,-0.5,134,0.22,0.0,82.49,99.2,50.42,0.0,0.6,2.3,4.9,263.5,263.5,1.0
02/12/2017 00:00,5.91,13.21,-0.46,2.4,-0.9,137,0.23,0.01,80.87,98.36,50.13,0.0,0.5,1.9,4.9,263.5,263.5,1.0
